dataset,participant,task,step_size,ablation,landmarks,RMSD,mean_motion,std_motion,mean_T2,std_T2,warnings,UCL
Near Duplicate,S06,Slicing.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",3.2255281077676075,3.996795272447493,3.2255281077676075,98.92253512933543,90.31111980178702,159,135.04066836602453
Near Duplicate,S06,Slicing.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.576711517153285,0.8935262485101251,0.576711517153285,23.981220657257467,17.57505421964062,170,37.32522134192533
Near Duplicate,S06,Slicing.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.8886388015945064,1.2254454662316268,0.8886388015945064,35.97183098585723,27.299298307474775,167,52.83514136399136
Near Duplicate,S06,Slicing.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.4275746758394132,1.8931685923960662,1.4275746758394132,29.97652582165136,35.615503783025986,179,45.10819014363085
Near Duplicate,S06,Slicing.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",3.2652650522781594,3.965738502349777,3.2652650522781594,98.9224137517965,90.06959987113163,175,135.06091109225105
Near Duplicate,S06,Slicing.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.5839283579094622,0.8871455929904712,0.5839283579094622,23.981191222573834,17.929339783288285,166,37.3266816570598
Near Duplicate,S06,Slicing.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.8996844551264991,1.21640763614095,0.8996844551264991,35.97178683396746,27.51658858437376,175,52.83811905680736
Near Duplicate,S06,Slicing.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.4187375432792175,1.8829399090599281,1.4187375432792175,29.976489027788116,34.79743339595543,185,45.110343594928274
Near Duplicate,S06,Chopping.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",6.112377078439646,6.969192654391738,6.112377078439646,98.80701763021696,61.2263470638535,98,157.3802324850689
Near Duplicate,S06,Chopping.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.892992330405646,1.306929829215347,0.892992330405646,23.95321637432,14.728714302547631,75,38.76504310293086
Near Duplicate,S06,Chopping.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",1.4377188304335715,1.938088381955476,1.4377188304335715,35.9298245615434,21.341156685803732,85,55.82032173992392
Near Duplicate,S06,Chopping.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.8452562901960934,2.903245759680606,2.8452562901960934,29.941520467923667,26.169048084808395,94,47.249071065657965
Near Duplicate,S06,Chopping.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",6.145253730264662,8.017298769258318,6.145253730264662,98.80664075724025,55.13765619257851,88,157.46481003662103
Near Duplicate,S06,Chopping.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.8627995097735845,1.4457066984587787,0.8627995097735845,23.953124999927972,13.160824481994515,74,38.76991229903603
Near Duplicate,S06,Chopping.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",1.4050667808225588,2.1700441890623914,1.4050667808225588,35.92968749979888,18.609351203262012,82,55.83058692412766
Near Duplicate,S06,Chopping.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.975452880489852,3.335301727018666,2.975452880489852,29.941406249738282,24.363970333277344,83,47.25637145729227
Near Duplicate,S06,Chopping.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",6.146139759232174,8.09291658975156,6.146139759232174,98.80588237059017,55.58692362261363,92,157.6352270224507
Near Duplicate,S06,Chopping.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.8716612537814757,1.4754425291793793,0.8716612537814757,23.95294117646912,13.064968450060336,64,38.77971147062873
Near Duplicate,S06,Chopping.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",1.413053686432358,2.2052239741800945,1.413053686432358,35.92941176472902,18.410539948863804,76,55.851248950819574
Near Duplicate,S06,Chopping.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.9405293684033658,3.367035412976242,2.9405293684033658,29.941176470648525,23.82005202716203,78,47.27106460856856
Near Duplicate,S06,Sawing.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",4.675074668531987,4.377372377665274,4.675074668531987,98.81390993719978,70.18293717052691,89,155.84903565963938
Near Duplicate,S06,Sawing.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.7300334083224767,0.8972396761211647,0.7300334083224767,23.954887218063213,20.557002514716906,97,38.67620928242961
Near Duplicate,S06,Sawing.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",1.1303845957922944,1.2472184350415023,1.1303845957922944,35.93233082699223,28.102889489384317,103,55.63324713487009
Near Duplicate,S06,Sawing.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.2888154108868632,2.0229602106451123,2.2888154108868632,29.943609022422454,32.2615580317695,98,47.11595426746079
Near Duplicate,S06,Sawing.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",4.628427174117573,4.650239215562993,4.628427174117573,98.8135592577878,67.58026988370418,83,155.92619661535304
Near Duplicate,S06,Sawing.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.7035005841937247,0.9078817205627916,0.7035005841937247,23.954802259861474,19.577225566956326,88,38.68071699093224
Near Duplicate,S06,Sawing.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",1.1149622099028091,1.2890620710140002,1.1149622099028091,35.93220338976775,26.595728123539118,85,55.642730590617234
Near Duplicate,S06,Sawing.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.2678414855019486,2.106564504694039,2.2678414855019486,29.943502824583792,30.744717887246253,94,47.12270575403985
Near Duplicate,S06,Sawing.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",4.699843965893193,4.854874135222644,4.699843965893193,98.81285450332804,67.22561594397028,83,156.08161792068222
Near Duplicate,S06,Sawing.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.7169454273415973,0.9637043184333474,0.7169454273415973,23.95463137995159,19.282707082377804,95,38.689786536105814
Near Duplicate,S06,Sawing.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",1.1391067709444507,1.3634784339745496,1.1391067709444507,35.93194706996729,25.96400829502279,98,55.66181438910794
Near Duplicate,S06,Sawing.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.260111379086652,2.1320146454857394,2.260111379086652,29.94328922519169,29.85041959084822,99,47.13629086065296
Near Duplicate,S08,Slicing.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.3133678799715836,2.879527632227314,2.3133678799715836,98.91983802628884,57.627896543505834,234,135.49172697368948
Near Duplicate,S08,Slicing.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.49552158621205167,0.6443764490462024,0.49552158621205167,23.980566801601224,19.00587357869444,194,37.357685866558235
Near Duplicate,S08,Slicing.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.7038167864786055,0.888036661381209,0.7038167864786055,35.97085020243904,24.925429915342864,219,52.90136258331631
Near Duplicate,S08,Slicing.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.8509966493060095,1.16916862799702,0.8509966493060095,29.975708501966896,28.30622106295076,207,45.15607242416411
Near Duplicate,S08,Slicing.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.292944227064115,3.037585203821775,2.292944227064115,98.9197731031276,54.62506312623306,217,135.50262678513417
Near Duplicate,S08,Slicing.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.48401899517319186,0.6823300744308646,0.48401899517319186,23.980551053505728,18.118498561918496,187,37.35846843293244
Near Duplicate,S08,Slicing.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.6915656707323005,0.9378839091980317,0.6915656707323005,35.97082658020796,23.30081957952215,205,52.90295947448455
Near Duplicate,S08,Slicing.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.8637265928577778,1.2391157560759307,0.8637265928577778,29.975688816738288,26.98597917344372,205,45.15722686016667
Near Duplicate,S08,Slicing.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.280810658036423,3.000193682094084,2.280810658036423,98.9196428749996,56.65505577876102,219,135.52448461674882
Near Duplicate,S08,Slicing.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.4888818745916787,0.6627358218013252,0.4888818745916787,23.98051948050037,18.89332341596541,179,37.360037470082055
Near Duplicate,S08,Slicing.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.6933200987761811,0.912202879460862,0.6933200987761811,35.97077922074054,24.69912315611978,207,52.9061613106519
Near Duplicate,S08,Slicing.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.8511315505544925,1.253017793327888,0.8511315505544925,29.975649350690325,28.313677318330512,199,45.15954152316909
Near Duplicate,S08,Chopping.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.0830070466321664,3.3282393021330026,2.0830070466321664,98.81901286127238,41.839962895219415,56,154.7337955393506
Near Duplicate,S08,Chopping.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.5817457274952911,0.7619700493531494,0.5817457274952911,23.956124314437098,16.918739569111874,82,38.61068350383407
Near Duplicate,S08,Chopping.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.7554883431267666,1.0430706300335537,0.7554883431267666,35.93418647160399,20.80822378559183,75,55.49550408609441
Near Duplicate,S08,Chopping.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.8700587267588121,1.3907818954190314,0.8700587267588121,29.945155393161887,22.86651423781408,73,47.01785164088829
Near Duplicate,S08,Chopping.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.189388119485376,3.73078782897412,2.189388119485376,98.81868143520853,38.23726095040193,48,154.80576889889483
Near Duplicate,S08,Chopping.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.6119432362926405,0.8731824304855946,0.6119432362926405,23.956043956079572,15.34547979157759,67,38.61493352016987
Near Duplicate,S08,Chopping.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.7997055538075016,1.195245576860512,0.7997055538075016,35.934065934160365,19.069272507832178,66,55.504431773169266
Near Duplicate,S08,Chopping.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.8464790057311771,1.481094868103276,0.8464790057311771,29.945054945030808,21.13054949797204,69,47.024212353807776
Near Duplicate,S08,Chopping.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",2.1780545120839996,3.805191181685023,2.1780545120839996,98.8180148435742,37.81554963405344,45,154.9507058932601
Near Duplicate,S08,Chopping.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.6178650456239664,0.8841048627450206,0.6178650456239664,23.955882352934236,15.65937799376853,66,38.62348309966015
Near Duplicate,S08,Chopping.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.8014399467445793,1.2098282395320066,0.8014399467445793,35.9338235294024,19.07478269272895,60,55.52239389642783
Near Duplicate,S08,Chopping.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.8632269383185469,1.5315402176537756,0.8632269383185469,29.944852941391748,21.352316594254233,69,47.037008876115095
Near Duplicate,S08,Sawing.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.4955390014288306,2.746219613330005,1.4955390014288306,98.91361258245875,40.61984659652304,167,136.54408925131258
