dataset,participant,task,step_size,ablation,landmarks,RMSD,mean_motion,std_motion,mean_T2,std_T2,warnings,UCL
G-AI-HMS,S01,task_6.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.11211515198806672,0.16767610685220083,0.11211515198806672,29.79166666657741,18.78533039351532,12,59.087672072307356
G-AI-HMS,S01,task_6.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.455427646249616,0.9112236622401126,0.455427646249616,98.30281776178157,12.836914799775245,0,512.4914870487828
G-AI-HMS,S01,task_6.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.25567959393037315,0.3793488420702311,0.25567959393037315,23.830985915480788,14.420162440470586,12,46.49623080749611
G-AI-HMS,S01,task_6.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.30575751565902753,0.47442744165098943,0.30575751565902753,35.74647887314864,15.514439298853498,2,73.71042290119907
G-AI-HMS,S01,task_6.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.1350595906588963,0.21366160652655194,0.1350595906588963,29.788732394454378,17.071048723460212,11,59.37519209585321
G-AI-HMS,S01,task_2.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.3237586736934375,0.5608410228999836,0.3237586736934375,98.04807869572323,4.621304693858439,0,9070.929355686118
G-AI-HMS,S01,task_2.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.18477214796372232,0.2259929081476766,0.18477214796372232,23.76923076927805,15.682259051542568,8,51.605266193471905
G-AI-HMS,S01,task_2.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.21048938700064662,0.2752474983454456,0.21048938700064662,35.653846154203606,18.350919653749617,1,87.54492779675893
G-AI-HMS,S01,task_2.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.103566734355306,0.1570310161104717,0.103566734355306,29.711538461508592,17.412403153558483,5,68.01207686276398
G-AI-HMS,S01,task_2.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.450001300986585,0.754954962626029,0.450001300986585,98.03894240778057,2.3146424795123988,0,14438.673608455414
G-AI-HMS,S01,task_2.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.24891295159490862,0.31702586025796503,0.24891295159490862,23.76699029133487,13.802059623405965,4,51.8103737071238
G-AI-HMS,S01,task_2.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2881471628689349,0.3858630021636278,0.2881471628689349,35.65048543690654,15.61213471682537,0,88.13886777553986
G-AI-HMS,S01,task_2.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.13539047852339817,0.19400227802856454,0.13539047852339817,29.708737864151484,16.82994912115586,4,68.36981923431689
G-AI-HMS,S01,task_2.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.6410703015830959,1.1244175360525097,0.6410703015830959,98.01975832286884,1.4618106178432915,0,97408.8397035867
G-AI-HMS,S01,task_2.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.33872956833124745,0.4876301248527326,0.33872956833124745,23.76237623766403,11.66461576296578,2,52.2376143823714
G-AI-HMS,S01,task_2.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.40173602335970765,0.5924094040025597,0.40173602335970765,35.64356435658988,12.839399012309961,0,89.3862423457043
G-AI-HMS,S01,task_2.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.2022604886742361,0.27335401647318314,0.2022604886742361,29.702970297038707,14.158510422327367,0,69.1178019808141
G-AI-HMS,S01,task_3.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.7283457590658422,0.6324342433734819,0.7283457590658422,98.5458718230085,41.664668589676246,0,248.5449884739533
G-AI-HMS,S01,task_3.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.18602145735680115,0.15516711616540038,0.18602145735680115,23.889908256909887,27.218093831115905,38,42.43890544266042
G-AI-HMS,S01,task_3.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2537080832851251,0.2149927068001173,0.2537080832851251,35.834862385459196,32.71904854830377,39,63.90900117208456
G-AI-HMS,S01,task_3.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.2526757722384358,0.2075993238790475,0.2526757722384358,29.862385321187077,27.51151256110907,35,52.87569764718815
G-AI-HMS,S01,task_3.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.8026204117849938,0.780673304162446,0.8026204117849938,98.5437786847806,36.586126462252295,0,249.68320550497762
G-AI-HMS,S01,task_3.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.20727747436375402,0.19175162509327523,0.20727747436375402,23.88940092162995,23.50645807997482,39,42.470987027895625
G-AI-HMS,S01,task_3.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.27985592537036713,0.26548396965032134,0.27985592537036713,35.83410138222708,28.26896607501786,37,63.982784785930825
G-AI-HMS,S01,task_3.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.2840551570834485,0.26613351003543817,0.2840551570834485,29.861751152018932,23.180471496991892,40,52.9258938149902
G-AI-HMS,S01,task_3.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.9598748403264344,1.0294911536391138,0.9598748403264344,98.53953413417537,32.630046825738795,0,252.02242093614322
G-AI-HMS,S01,task_3.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.23926394952852373,0.24865818734846198,0.23926394952852373,23.88837209306705,19.810238614722728,38,42.536185776061004
