dataset,participant,task,step_size,ablation,landmarks,RMSD,mean_motion,std_motion,mean_T2,std_T2,warnings,UCL
Assembly,S02,LGP_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.26412716270748204,0.2554369493308099,0.26412716270748204,29.96881496882106,42.3229104985944,201,45.56379688545818
Assembly,S02,LGP_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.7260614807355444,0.9400695366605213,0.7260614807355444,98.89698230037494,83.17213227002061,251,139.43459912722486
Assembly,S02,LGP_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.2419105760819229,0.24328591036592334,0.2419105760819229,23.975026014571124,40.57707257142202,181,37.63494473574895
Assembly,S02,LGP_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.301812480913767,0.32563928129984737,0.301812480913767,35.96253902185255,51.5427062461035,201,53.46893598595093
Assembly,S02,LGP_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.33646619440319103,0.36118240442483834,0.33646619440319103,29.968782518186387,35.156616265975835,202,45.56573272381365
Assembly,S02,LGP_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.0518870659070216,1.450484741966215,1.0518870659070216,98.8967674553192,71.38024594659198,240,139.47271762325715
Assembly,S02,LGP_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.3557332966025061,0.39066828319667896,0.3557332966025061,23.97497393118706,33.09335345147218,189,37.63756938771272
Assembly,S02,LGP_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.4497816320328495,0.5276269053023332,0.4497816320328495,35.962460896775674,42.997185126989166,213,53.474326216468384
Assembly,S02,LGP_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.43279144981855594,0.5061671221502809,0.43279144981855594,29.96871741399163,29.73436868546778,203,45.56961698283923
Assembly,S02,SUP_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.37024919316216504,0.3239096041313175,0.37024919316216504,98.85816632050587,92.97561594078955,152,146.6656682956297
Assembly,S02,SUP_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.15908235219566064,0.1264061083083968,0.15908235219566064,23.96561604584325,36.36402332199897,131,38.1148151175171
